ID,labelID,labelWord
00917,6,HeatExchangerGeneric
00918,6,HeatExchangerGeneric
00919,17,TrayColumnGeneric
00920,17,TrayColumnGeneric
00921,17,TrayColumnGeneric
00922,16,ColumnGeneric
00923,16,ColumnGeneric
00924,16,ColumnGeneric
00925,15,TankDishedRoof
00926,15,TankDishedRoof
00927,15,TankDishedRoof
00928,14,GasCylinder
00929,14,GasCylinder
00930,14,GasCylinder
00931,13,VesselDishedEndsGeneric
00932,13,VesselDishedEndsGeneric
00933,13,VesselDishedEndsGeneric
00934,12,VesselGeneric
00935,12,VesselGeneric
00936,12,VesselGeneric
00937,23,PlateHeatExchanger
00938,23,PlateHeatExchanger
00939,23,PlateHeatExchanger
00940,22,FixedStraightTubes
00941,22,FixedStraightTubes
00942,22,FixedStraightTubes
00943,21,HeatExchangerGeneric2
00944,21,HeatExchangerGeneric2
00945,21,HeatExchangerGeneric2
00946,20,SeperatorGeneric
00947,20,SeperatorGeneric
00948,20,SeperatorGeneric
00949,19,CoolingTowerGeneric
00950,19,CoolingTowerGeneric
00951,19,CoolingTowerGeneric
00952,18,ColumnFixedBed
00953,18,ColumnFixedBed
00954,18,ColumnFixedBed
00955,29,AxialCompressor
00956,29,AxialCompressor
00957,29,AxialCompressor
00958,28,ReciprocatingPump
00959,28,ReciprocatingPump
00960,28,ReciprocatingPump
00961,27,BlowerGeneric
00962,27,BlowerGeneric
00963,27,BlowerGeneric
00964,26,KettleReboiler
00965,26,KettleReboiler
00966,26,KettleReboiler
00967,25,Furnace
00968,25,Furnace
00969,25,Furnace
00970,24,CoilShapedTubes
00971,24,CoilShapedTubes
00972,24,CoilShapedTubes
00973,35,AngleBallValve
00974,35,AngleBallValve
00975,35,AngleBallValve
00976,34,SignalLine
00977,34,SignalLine
00978,34,SignalLine
00979,33,FlowStream
00980,33,FlowStream
00981,33,FlowStream
00982,32,Splitter
00983,32,Splitter
00984,32,Splitter
00985,31,RotaryMixer
00986,31,RotaryMixer
00987,31,RotaryMixer
00988,30,OPCRight
00989,30,OPCRight
00990,30,OPCRight
00991,41,BallValveGeneric
00992,41,BallValveGeneric
00993,41,BallValveGeneric
00994,40,CheckValveGeneric
00995,40,CheckValveGeneric
00996,40,CheckValveGeneric
00997,39,GateValveHandOperated
00998,39,GateValveHandOperated
00999,39,GateValveHandOperated
01000,38,GateValvePneumaticDiaphragm
01001,38,GateValvePneumaticDiaphragm
01002,38,GateValvePneumaticDiaphragm
01003,37,ButterflyValveGeneric
01004,37,ButterflyValveGeneric
01005,37,ButterflyValveGeneric
01006,36,ThreeWayValveGeneric
01007,36,ThreeWayValveGeneric
01008,36,ThreeWayValveGeneric
01009,47,ElectricMotorGeneric
01010,47,ElectricMotorGeneric
01011,47,ElectricMotorGeneric
01012,46,GeneratorGeneric
01013,46,GeneratorGeneric
01014,46,GeneratorGeneric
01015,45,DiscreteFrontCentralPanel
01016,45,DiscreteFrontCentralPanel
01017,45,DiscreteFrontCentralPanel
01018,44,DiscreteField
01019,44,DiscreteField
01020,44,DiscreteField
01021,43,NeedleValve
01022,43,NeedleValve
01023,43,NeedleValve
01024,42,GlobeValveGeneric
01025,42,GlobeValveGeneric
01026,42,GlobeValveGeneric
01027,53,AgitatorPropeller
01028,53,AgitatorPropeller
01029,53,AgitatorPropeller
01030,52,AgitatorGeneric
01031,52,AgitatorGeneric
01032,52,AgitatorGeneric
01033,51,SieveGeneric
01034,51,SieveGeneric
01035,51,SieveGeneric
01036,50,GrinderGeneric
01037,50,GrinderGeneric
01038,50,GrinderGeneric
01039,49,RotatingExtruder
01040,49,RotatingExtruder
01041,49,RotatingExtruder
01042,48,Chimney
01043,48,Chimney
01044,48,Chimney
01045,59,AlternateChoiceOrSafetyInstrumentedSystemFrontCentralPanel
01046,59,AlternateChoiceOrSafetyInstrumentedSystemFrontCentralPanel
01047,59,AlternateChoiceOrSafetyInstrumentedSystemFrontCentralPanel
01048,58,PrimaryChoiceOrBasicProcessControlSystemFrontCentralPanel
01049,58,PrimaryChoiceOrBasicProcessControlSystemFrontCentralPanel
01050,58,PrimaryChoiceOrBasicProcessControlSystemFrontCentralPanel
01051,57,CrusherImpactType
01052,57,CrusherImpactType
01053,57,CrusherImpactType
01054,56,SolidShellCentrifuge
01055,56,SolidShellCentrifuge
01056,56,SolidShellCentrifuge
01057,55,Burner
01058,55,Burner
01059,55,Burner
01060,54,AgitatorDisc
01061,54,AgitatorDisc
01062,54,AgitatorDisc
01063,5,ReactorGeneric
01064,5,ReactorGeneric
01065,5,ReactorGeneric
01066,4,ValveGeneric
01067,4,ValveGeneric
01068,4,ValveGeneric
01069,3,ColumnFluidizedBed
01070,3,ColumnFluidizedBed
01071,3,ColumnFluidizedBed
01072,2,ThinFilmEvaporator
01073,2,ThinFilmEvaporator
01074,2,ThinFilmEvaporator
01075,1,PumpGeneric
01076,1,PumpGeneric
01077,1,PumpGeneric
01078,0,CentrifugalPump
01079,0,CentrifugalPump
01080,0,CentrifugalPump
01081,11,Turbine Generic
01082,11,Turbine Generic
01083,11,Turbine Generic
01084,10,TankConicalRoofFlatBottom
01085,10,TankConicalRoofFlatBottom
01086,10,TankConicalRoofFlatBottom
01087,9,CompressorGeneric
01088,9,CompressorGeneric
01089,9,CompressorGeneric
01090,8,FilterGeneric
01091,8,FilterGeneric
01092,8,FilterGeneric
01093,7,SprayDryer
01094,7,SprayDryer
01095,7,SprayDryer
01096,6,HeatExchangerGeneric
01097,6,HeatExchangerGeneric
01098,6,HeatExchangerGeneric
01099,17,TrayColumnGeneric
01100,17,TrayColumnGeneric
01101,17,TrayColumnGeneric
01102,16,ColumnGeneric
01103,16,ColumnGeneric
01104,16,ColumnGeneric
01105,15,TankDishedRoof
01106,15,TankDishedRoof
01107,15,TankDishedRoof
01108,14,GasCylinder
01109,14,GasCylinder
01110,14,GasCylinder
01111,13,VesselDishedEndsGeneric
01112,13,VesselDishedEndsGeneric
01113,13,VesselDishedEndsGeneric
01114,12,VesselGeneric
01115,12,VesselGeneric
01116,12,VesselGeneric
01117,23,PlateHeatExchanger
01118,23,PlateHeatExchanger
01119,23,PlateHeatExchanger
01120,22,FixedStraightTubes
01121,22,FixedStraightTubes
01122,22,FixedStraightTubes
01123,21,HeatExchangerGeneric2
01124,21,HeatExchangerGeneric2
01125,21,HeatExchangerGeneric2
01126,20,SeperatorGeneric
01127,20,SeperatorGeneric
01128,20,SeperatorGeneric
01129,19,CoolingTowerGeneric
01130,19,CoolingTowerGeneric
01131,19,CoolingTowerGeneric
01132,18,ColumnFixedBed
01133,18,ColumnFixedBed
01134,18,ColumnFixedBed
01135,29,AxialCompressor
01136,29,AxialCompressor
01137,29,AxialCompressor
01138,28,ReciprocatingPump
01139,28,ReciprocatingPump
01140,28,ReciprocatingPump
01141,27,BlowerGeneric
01142,27,BlowerGeneric
01143,27,BlowerGeneric
01144,26,KettleReboiler
01145,26,KettleReboiler
01146,26,KettleReboiler
01147,25,Furnace
01148,25,Furnace
01149,25,Furnace
01150,24,CoilShapedTubes
01151,24,CoilShapedTubes
01152,24,CoilShapedTubes
01153,35,AngleBallValve
01154,35,AngleBallValve
01155,35,AngleBallValve
01156,34,SignalLine
01157,34,SignalLine
01158,34,SignalLine
01159,33,FlowStream
01160,33,FlowStream
01161,33,FlowStream
01162,32,Splitter
01163,32,Splitter
01164,32,Splitter
01165,31,RotaryMixer
01166,31,RotaryMixer
01167,31,RotaryMixer
01168,30,OPCRight
01169,30,OPCRight
01170,30,OPCRight
01171,41,BallValveGeneric
01172,41,BallValveGeneric
01173,41,BallValveGeneric
01174,40,CheckValveGeneric
01175,40,CheckValveGeneric
01176,40,CheckValveGeneric
01177,39,GateValveHandOperated
01178,39,GateValveHandOperated
01179,39,GateValveHandOperated
01180,38,GateValvePneumaticDiaphragm
01181,38,GateValvePneumaticDiaphragm
01182,38,GateValvePneumaticDiaphragm
01183,37,ButterflyValveGeneric
01184,37,ButterflyValveGeneric
01185,37,ButterflyValveGeneric
01186,36,ThreeWayValveGeneric
01187,36,ThreeWayValveGeneric
01188,36,ThreeWayValveGeneric
01189,47,ElectricMotorGeneric
01190,47,ElectricMotorGeneric
01191,47,ElectricMotorGeneric
01192,46,GeneratorGeneric
01193,46,GeneratorGeneric
01194,46,GeneratorGeneric
01195,45,DiscreteFrontCentralPanel
01196,45,DiscreteFrontCentralPanel
01197,45,DiscreteFrontCentralPanel
01198,44,DiscreteField
01199,44,DiscreteField
01200,44,DiscreteField
01201,43,NeedleValve
01202,43,NeedleValve
01203,43,NeedleValve
01204,42,GlobeValveGeneric
01205,42,GlobeValveGeneric
01206,42,GlobeValveGeneric
01207,29,AxialCompressor
01208,29,AxialCompressor
01209,29,AxialCompressor
01210,28,ReciprocatingPump
01211,28,ReciprocatingPump
01212,28,ReciprocatingPump
01213,27,BlowerGeneric
01214,27,BlowerGeneric
01215,27,BlowerGeneric
01216,26,KettleReboiler
01217,26,KettleReboiler
01218,26,KettleReboiler
01219,25,Furnace
01220,25,Furnace
01221,25,Furnace
01222,24,CoilShapedTubes
01223,24,CoilShapedTubes
01224,24,CoilShapedTubes
01225,35,AngleBallValve
01226,35,AngleBallValve
01227,35,AngleBallValve
01228,34,SignalLine
01229,34,SignalLine
01230,34,SignalLine
01231,33,FlowStream
01232,33,FlowStream
01233,33,FlowStream
01234,32,Splitter
01235,32,Splitter
01236,32,Splitter
01237,31,RotaryMixer
01238,31,RotaryMixer
01239,31,RotaryMixer
01240,30,OPCRight
01241,30,OPCRight
01242,30,OPCRight
01243,5,ReactorGeneric
01244,5,ReactorGeneric
01245,5,ReactorGeneric
01246,4,ValveGeneric
01247,4,ValveGeneric
01248,4,ValveGeneric
01249,3,ColumnFluidizedBed
01250,3,ColumnFluidizedBed
01251,3,ColumnFluidizedBed
01252,2,ThinFilmEvaporator
01253,2,ThinFilmEvaporator
01254,2,ThinFilmEvaporator
01255,1,PumpGeneric
01256,1,PumpGeneric
01257,1,PumpGeneric
01258,0,CentrifugalPump
01259,0,CentrifugalPump
01260,0,CentrifugalPump
01261,11,Turbine Generic
01262,11,Turbine Generic
01263,11,Turbine Generic
01264,10,TankConicalRoofFlatBottom
01265,10,TankConicalRoofFlatBottom
01266,10,TankConicalRoofFlatBottom
01267,9,CompressorGeneric
01268,9,CompressorGeneric
01269,9,CompressorGeneric
01270,8,FilterGeneric
01271,8,FilterGeneric
01272,8,FilterGeneric
01273,7,SprayDryer
01274,7,SprayDryer
01275,7,SprayDryer
01276,6,HeatExchangerGeneric
01277,6,HeatExchangerGeneric
01278,6,HeatExchangerGeneric
01279,17,TrayColumnGeneric
01280,17,TrayColumnGeneric
01281,17,TrayColumnGeneric
01282,16,ColumnGeneric
01283,16,ColumnGeneric
01284,16,ColumnGeneric
01285,15,TankDishedRoof
01286,15,TankDishedRoof
01287,15,TankDishedRoof
01288,14,GasCylinder
01289,14,GasCylinder
01290,14,GasCylinder
01291,13,VesselDishedEndsGeneric
01292,13,VesselDishedEndsGeneric
01293,13,VesselDishedEndsGeneric
01294,12,VesselGeneric
01295,12,VesselGeneric
01296,12,VesselGeneric
01297,23,PlateHeatExchanger
01298,23,PlateHeatExchanger
01299,23,PlateHeatExchanger
01300,22,FixedStraightTubes
01301,22,FixedStraightTubes
01302,22,FixedStraightTubes
01303,21,HeatExchangerGeneric2
01304,21,HeatExchangerGeneric2
01305,21,HeatExchangerGeneric2
01306,20,SeperatorGeneric
01307,20,SeperatorGeneric
01308,20,SeperatorGeneric
01309,19,CoolingTowerGeneric
01310,19,CoolingTowerGeneric
01311,19,CoolingTowerGeneric
01312,18,ColumnFixedBed
01313,18,ColumnFixedBed
01314,18,ColumnFixedBed
01315,53,AgitatorPropeller
01316,53,AgitatorPropeller
01317,53,AgitatorPropeller
01318,52,AgitatorGeneric
01319,52,AgitatorGeneric
01320,52,AgitatorGeneric
01321,51,SieveGeneric
01322,51,SieveGeneric
01323,51,SieveGeneric
01324,50,GrinderGeneric
01325,50,GrinderGeneric
01326,50,GrinderGeneric
01327,49,RotatingExtruder
01328,49,RotatingExtruder
01329,49,RotatingExtruder
01330,48,Chimney
01331,48,Chimney
01332,48,Chimney
01333,59,AlternateChoiceOrSafetyInstrumentedSystemFrontCentralPanel
01334,59,AlternateChoiceOrSafetyInstrumentedSystemFrontCentralPanel
01335,59,AlternateChoiceOrSafetyInstrumentedSystemFrontCentralPanel
01336,58,PrimaryChoiceOrBasicProcessControlSystemFrontCentralPanel
01337,58,PrimaryChoiceOrBasicProcessControlSystemFrontCentralPanel
01338,58,PrimaryChoiceOrBasicProcessControlSystemFrontCentralPanel
01339,57,CrusherImpactType
01340,57,CrusherImpactType
01341,57,CrusherImpactType
01342,56,SolidShellCentrifuge
01343,56,SolidShellCentrifuge
01344,56,SolidShellCentrifuge
01345,55,Burner
01346,55,Burner
01347,55,Burner
01348,54,AgitatorDisc
01349,54,AgitatorDisc
01350,54,AgitatorDisc
01351,59,AlternateChoiceOrSafetyInstrumentedSystemFrontCentralPanel
01352,59,AlternateChoiceOrSafetyInstrumentedSystemFrontCentralPanel
01353,59,AlternateChoiceOrSafetyInstrumentedSystemFrontCentralPanel
01354,58,PrimaryChoiceOrBasicProcessControlSystemFrontCentralPanel
01355,58,PrimaryChoiceOrBasicProcessControlSystemFrontCentralPanel
01356,58,PrimaryChoiceOrBasicProcessControlSystemFrontCentralPanel
01357,57,CrusherImpactType
01358,57,CrusherImpactType
01359,57,CrusherImpactType
01360,56,SolidShellCentrifuge
01361,56,SolidShellCentrifuge
01362,56,SolidShellCentrifuge
01363,55,Burner
01364,55,Burner
01365,55,Burner
01366,54,AgitatorDisc
01367,54,AgitatorDisc
01368,54,AgitatorDisc
01369,5,ReactorGeneric
01370,5,ReactorGeneric
01371,5,ReactorGeneric
01372,4,ValveGeneric
01373,4,ValveGeneric
01374,4,ValveGeneric
01375,3,ColumnFluidizedBed
01376,3,ColumnFluidizedBed
01377,3,ColumnFluidizedBed
01378,2,ThinFilmEvaporator
01379,2,ThinFilmEvaporator
01380,2,ThinFilmEvaporator
01381,1,PumpGeneric
01382,1,PumpGeneric
01383,1,PumpGeneric
01384,0,CentrifugalPump
01385,0,CentrifugalPump
01386,0,CentrifugalPump
01387,11,Turbine Generic
01388,11,Turbine Generic
01389,11,Turbine Generic
01390,10,TankConicalRoofFlatBottom
01391,10,TankConicalRoofFlatBottom
01392,10,TankConicalRoofFlatBottom
01393,9,CompressorGeneric
01394,9,CompressorGeneric
01395,9,CompressorGeneric
01396,8,FilterGeneric
01397,8,FilterGeneric
01398,8,FilterGeneric
01399,7,SprayDryer
01400,7,SprayDryer
01401,7,SprayDryer
01402,6,HeatExchangerGeneric
01403,6,HeatExchangerGeneric
01404,6,HeatExchangerGeneric
01405,41,BallValveGeneric
01406,41,BallValveGeneric
01407,41,BallValveGeneric
01408,40,CheckValveGeneric
01409,40,CheckValveGeneric
01410,40,CheckValveGeneric
01411,39,GateValveHandOperated
01412,39,GateValveHandOperated
01413,39,GateValveHandOperated
01414,38,GateValvePneumaticDiaphragm
01415,38,GateValvePneumaticDiaphragm
01416,38,GateValvePneumaticDiaphragm
01417,37,ButterflyValveGeneric
01418,37,ButterflyValveGeneric
01419,37,ButterflyValveGeneric
01420,36,ThreeWayValveGeneric
01421,36,ThreeWayValveGeneric
01422,36,ThreeWayValveGeneric
01423,47,ElectricMotorGeneric
01424,47,ElectricMotorGeneric
01425,47,ElectricMotorGeneric
01426,46,GeneratorGeneric
01427,46,GeneratorGeneric
01428,46,GeneratorGeneric
01429,45,DiscreteFrontCentralPanel
01430,45,DiscreteFrontCentralPanel
01431,45,DiscreteFrontCentralPanel
01432,44,DiscreteField
01433,44,DiscreteField
01434,44,DiscreteField
01435,43,NeedleValve
01436,43,NeedleValve
01437,43,NeedleValve
01438,42,GlobeValveGeneric
01439,42,GlobeValveGeneric
01440,42,GlobeValveGeneric
01441,5,ReactorGeneric
01442,5,ReactorGeneric
01443,5,ReactorGeneric
01444,4,ValveGeneric
01445,4,ValveGeneric
01446,4,ValveGeneric
01447,3,ColumnFluidizedBed
01448,3,ColumnFluidizedBed
01449,3,ColumnFluidizedBed
01450,2,ThinFilmEvaporator
01451,2,ThinFilmEvaporator
01452,2,ThinFilmEvaporator
01453,1,PumpGeneric
01454,1,PumpGeneric
01455,1,PumpGeneric
01456,0,CentrifugalPump
01457,0,CentrifugalPump
01458,0,CentrifugalPump
01459,11,Turbine Generic
01460,11,Turbine Generic
01461,11,Turbine Generic
01462,10,TankConicalRoofFlatBottom
01463,10,TankConicalRoofFlatBottom
01464,10,TankConicalRoofFlatBottom
01465,9,CompressorGeneric
01466,9,CompressorGeneric
01467,9,CompressorGeneric
01468,8,FilterGeneric
01469,8,FilterGeneric
01470,8,FilterGeneric
01471,7,SprayDryer
01472,7,SprayDryer
01473,7,SprayDryer
01474,6,HeatExchangerGeneric
01475,6,HeatExchangerGeneric
01476,6,HeatExchangerGeneric
01477,41,BallValveGeneric
01478,41,BallValveGeneric
01479,41,BallValveGeneric
01480,40,CheckValveGeneric
01481,40,CheckValveGeneric
01482,40,CheckValveGeneric
01483,39,GateValveHandOperated
01484,39,GateValveHandOperated
01485,39,GateValveHandOperated
01486,38,GateValvePneumaticDiaphragm
01487,38,GateValvePneumaticDiaphragm
01488,38,GateValvePneumaticDiaphragm
01489,37,ButterflyValveGeneric
01490,37,ButterflyValveGeneric
01491,37,ButterflyValveGeneric
01492,36,ThreeWayValveGeneric
01493,36,ThreeWayValveGeneric
01494,36,ThreeWayValveGeneric
01495,47,ElectricMotorGeneric
01496,47,ElectricMotorGeneric
01497,47,ElectricMotorGeneric
01498,46,GeneratorGeneric
01499,46,GeneratorGeneric
01500,46,GeneratorGeneric
01501,45,DiscreteFrontCentralPanel
01502,45,DiscreteFrontCentralPanel
01503,45,DiscreteFrontCentralPanel
01504,44,DiscreteField
01505,44,DiscreteField
01506,44,DiscreteField
01507,43,NeedleValve
01508,43,NeedleValve
01509,43,NeedleValve
01510,42,GlobeValveGeneric
01511,42,GlobeValveGeneric
01512,42,GlobeValveGeneric
01513,53,AgitatorPropeller
01514,53,AgitatorPropeller
01515,53,AgitatorPropeller
01516,52,AgitatorGeneric
01517,52,AgitatorGeneric
01518,52,AgitatorGeneric
01519,51,SieveGeneric
01520,51,SieveGeneric
01521,51,SieveGeneric
01522,50,GrinderGeneric
01523,50,GrinderGeneric
01524,50,GrinderGeneric
01525,49,RotatingExtruder
01526,49,RotatingExtruder
01527,49,RotatingExtruder
01528,48,Chimney
01529,48,Chimney
01530,48,Chimney
01531,59,AlternateChoiceOrSafetyInstrumentedSystemFrontCentralPanel
01532,59,AlternateChoiceOrSafetyInstrumentedSystemFrontCentralPanel
01533,59,AlternateChoiceOrSafetyInstrumentedSystemFrontCentralPanel
01534,58,PrimaryChoiceOrBasicProcessControlSystemFrontCentralPanel
01535,58,PrimaryChoiceOrBasicProcessControlSystemFrontCentralPanel
01536,58,PrimaryChoiceOrBasicProcessControlSystemFrontCentralPanel
01537,57,CrusherImpactType
01538,57,CrusherImpactType
01539,57,CrusherImpactType
01540,56,SolidShellCentrifuge
01541,56,SolidShellCentrifuge
01542,56,SolidShellCentrifuge
01543,55,Burner
01544,55,Burner
01545,55,Burner
01546,54,AgitatorDisc
01547,54,AgitatorDisc
01548,54,AgitatorDisc
01549,41,BallValveGeneric
01550,41,BallValveGeneric
01551,41,BallValveGeneric
01552,40,CheckValveGeneric
01553,40,CheckValveGeneric
01554,40,CheckValveGeneric
01555,39,GateValveHandOperated
01556,39,GateValveHandOperated
01557,39,GateValveHandOperated
01558,38,GateValvePneumaticDiaphragm
01559,38,GateValvePneumaticDiaphragm
01560,38,GateValvePneumaticDiaphragm
01561,37,ButterflyValveGeneric
01562,37,ButterflyValveGeneric
01563,37,ButterflyValveGeneric
01564,36,ThreeWayValveGeneric
01565,36,ThreeWayValveGeneric
01566,36,ThreeWayValveGeneric
01567,47,ElectricMotorGeneric
01568,47,ElectricMotorGeneric
01569,47,ElectricMotorGeneric
01570,46,GeneratorGeneric
01571,46,GeneratorGeneric
01572,46,GeneratorGeneric
01573,45,DiscreteFrontCentralPanel
01574,45,DiscreteFrontCentralPanel
01575,45,DiscreteFrontCentralPanel
01576,44,DiscreteField
01577,44,DiscreteField
01578,44,DiscreteField
01579,43,NeedleValve
01580,43,NeedleValve
01581,43,NeedleValve
01582,42,GlobeValveGeneric
01583,42,GlobeValveGeneric
01584,42,GlobeValveGeneric
01585,29,AxialCompressor
01586,29,AxialCompressor
01587,29,AxialCompressor
01588,28,ReciprocatingPump
01589,28,ReciprocatingPump
01590,28,ReciprocatingPump
01591,27,BlowerGeneric
01592,27,BlowerGeneric
01593,27,BlowerGeneric
01594,26,KettleReboiler
01595,26,KettleReboiler
01596,26,KettleReboiler
01597,25,Furnace
01598,25,Furnace
01599,25,Furnace
01600,24,CoilShapedTubes
01601,24,CoilShapedTubes
01602,24,CoilShapedTubes
01603,35,AngleBallValve
01604,35,AngleBallValve
01605,35,AngleBallValve
01606,34,SignalLine
01607,34,SignalLine
01608,34,SignalLine
01609,33,FlowStream
01610,33,FlowStream
01611,33,FlowStream
01612,32,Splitter
01613,32,Splitter
01614,32,Splitter
01615,31,RotaryMixer
01616,31,RotaryMixer
01617,31,RotaryMixer
01618,30,OPCRight
01619,30,OPCRight
01620,30,OPCRight
01621,17,TrayColumnGeneric
01622,17,TrayColumnGeneric
01623,17,TrayColumnGeneric
01624,16,ColumnGeneric
01625,16,ColumnGeneric
01626,16,ColumnGeneric
01627,15,TankDishedRoof
01628,15,TankDishedRoof
01629,15,TankDishedRoof
01630,14,GasCylinder
01631,14,GasCylinder
01632,14,GasCylinder
01633,13,VesselDishedEndsGeneric
01634,13,VesselDishedEndsGeneric
01635,13,VesselDishedEndsGeneric
01636,12,VesselGeneric
01637,12,VesselGeneric
01638,12,VesselGeneric
01639,23,PlateHeatExchanger
01640,23,PlateHeatExchanger
01641,23,PlateHeatExchanger
01642,22,FixedStraightTubes
01643,22,FixedStraightTubes
01644,22,FixedStraightTubes
01645,21,HeatExchangerGeneric2
01646,21,HeatExchangerGeneric2
01647,21,HeatExchangerGeneric2
01648,20,SeperatorGeneric
01649,20,SeperatorGeneric
01650,20,SeperatorGeneric
01651,19,CoolingTowerGeneric
01652,19,CoolingTowerGeneric
01653,19,CoolingTowerGeneric
01654,18,ColumnFixedBed
01655,18,ColumnFixedBed
01656,18,ColumnFixedBed
01657,5,ReactorGeneric
01658,5,ReactorGeneric
01659,5,ReactorGeneric
01660,4,ValveGeneric
01661,4,ValveGeneric
01662,4,ValveGeneric
01663,3,ColumnFluidizedBed
01664,3,ColumnFluidizedBed
01665,3,ColumnFluidizedBed
01666,2,ThinFilmEvaporator
01667,2,ThinFilmEvaporator
01668,2,ThinFilmEvaporator
01669,1,PumpGeneric
01670,1,PumpGeneric
01671,1,PumpGeneric
01672,0,CentrifugalPump
01673,0,CentrifugalPump
01674,0,CentrifugalPump
01675,11,Turbine Generic
01676,11,Turbine Generic
01677,11,Turbine Generic
01678,10,TankConicalRoofFlatBottom
01679,10,TankConicalRoofFlatBottom
01680,10,TankConicalRoofFlatBottom
01681,9,CompressorGeneric
01682,9,CompressorGeneric
01683,9,CompressorGeneric
01684,8,FilterGeneric
01685,8,FilterGeneric
01686,8,FilterGeneric
01687,7,SprayDryer
01688,7,SprayDryer
01689,7,SprayDryer
01690,6,HeatExchangerGeneric
01691,6,HeatExchangerGeneric
01692,6,HeatExchangerGeneric
01693,17,TrayColumnGeneric
01694,17,TrayColumnGeneric
01695,17,TrayColumnGeneric
01696,16,ColumnGeneric
01697,16,ColumnGeneric
01698,16,ColumnGeneric
01699,15,TankDishedRoof
01700,15,TankDishedRoof
01701,15,TankDishedRoof
01702,14,GasCylinder
01703,14,GasCylinder
01704,14,GasCylinder
01705,13,VesselDishedEndsGeneric
01706,13,VesselDishedEndsGeneric
01707,13,VesselDishedEndsGeneric
01708,12,VesselGeneric
01709,12,VesselGeneric
01710,12,VesselGeneric
01711,23,PlateHeatExchanger
01712,23,PlateHeatExchanger
01713,23,PlateHeatExchanger
01714,22,FixedStraightTubes
01715,22,FixedStraightTubes
01716,22,FixedStraightTubes
01717,21,HeatExchangerGeneric2
01718,21,HeatExchangerGeneric2
01719,21,HeatExchangerGeneric2
01720,20,SeperatorGeneric
01721,20,SeperatorGeneric
01722,20,SeperatorGeneric
01723,19,CoolingTowerGeneric
01724,19,CoolingTowerGeneric
01725,19,CoolingTowerGeneric
01726,18,ColumnFixedBed
01727,18,ColumnFixedBed
01728,18,ColumnFixedBed
01729,29,AxialCompressor
01730,29,AxialCompressor
01731,29,AxialCompressor
01732,28,ReciprocatingPump
01733,28,ReciprocatingPump
01734,28,ReciprocatingPump
01735,27,BlowerGeneric
01736,27,BlowerGeneric
01737,27,BlowerGeneric
01738,26,KettleReboiler
01739,26,KettleReboiler
01740,26,KettleReboiler
01741,25,Furnace
01742,25,Furnace
01743,25,Furnace
01744,24,CoilShapedTubes
01745,24,CoilShapedTubes
01746,24,CoilShapedTubes
01747,35,AngleBallValve
01748,35,AngleBallValve
01749,35,AngleBallValve
01750,34,SignalLine
01751,34,SignalLine
01752,34,SignalLine
01753,33,FlowStream
01754,33,FlowStream
01755,33,FlowStream
01756,32,Splitter
01757,32,Splitter
01758,32,Splitter
01759,31,RotaryMixer
01760,31,RotaryMixer
01761,31,RotaryMixer
01762,30,OPCRight
01763,30,OPCRight
01764,30,OPCRight
01765,41,BallValveGeneric
01766,41,BallValveGeneric
01767,41,BallValveGeneric
01768,40,CheckValveGeneric
01769,40,CheckValveGeneric
01770,40,CheckValveGeneric
01771,39,GateValveHandOperated
01772,39,GateValveHandOperated
01773,39,GateValveHandOperated
01774,38,GateValvePneumaticDiaphragm
01775,38,GateValvePneumaticDiaphragm
01776,38,GateValvePneumaticDiaphragm
01777,37,ButterflyValveGeneric
01778,37,ButterflyValveGeneric
01779,37,ButterflyValveGeneric
01780,36,ThreeWayValveGeneric
01781,36,ThreeWayValveGeneric
01782,36,ThreeWayValveGeneric
01783,47,ElectricMotorGeneric
01784,47,ElectricMotorGeneric
01785,47,ElectricMotorGeneric
01786,46,GeneratorGeneric
01787,46,GeneratorGeneric
01788,46,GeneratorGeneric
01789,45,DiscreteFrontCentralPanel
01790,45,DiscreteFrontCentralPanel
01791,45,DiscreteFrontCentralPanel
01792,44,DiscreteField
01793,44,DiscreteField
01794,44,DiscreteField
01795,43,NeedleValve
01796,43,NeedleValve
01797,43,NeedleValve
01798,42,GlobeValveGeneric
01799,42,GlobeValveGeneric
01800,42,GlobeValveGeneric
01801,53,AgitatorPropeller
01802,53,AgitatorPropeller
01803,53,AgitatorPropeller
01804,52,AgitatorGeneric
01805,52,AgitatorGeneric
01806,52,AgitatorGeneric
01807,51,SieveGeneric
01808,51,SieveGeneric
01809,51,SieveGeneric
01810,50,GrinderGeneric
01811,50,GrinderGeneric
01812,50,GrinderGeneric
01813,49,RotatingExtruder
01814,49,RotatingExtruder
01815,49,RotatingExtruder
01816,48,Chimney
01817,48,Chimney
01818,48,Chimney
01819,59,AlternateChoiceOrSafetyInstrumentedSystemFrontCentralPanel
01820,59,AlternateChoiceOrSafetyInstrumentedSystemFrontCentralPanel
01821,59,AlternateChoiceOrSafetyInstrumentedSystemFrontCentralPanel
01822,58,PrimaryChoiceOrBasicProcessControlSystemFrontCentralPanel
01823,58,PrimaryChoiceOrBasicProcessControlSystemFrontCentralPanel
01824,58,PrimaryChoiceOrBasicProcessControlSystemFrontCentralPanel
01825,57,CrusherImpactType
01826,57,CrusherImpactType
01827,57,CrusherImpactType
01828,56,SolidShellCentrifuge
01829,56,SolidShellCentrifuge
01830,56,SolidShellCentrifuge
01831,55,Burner
